tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
157,1/21/2018 22:25,1/21/2018 22:28,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29579,Subscriber,1988,2
151,1/21/2018 22:29,1/21/2018 22:31,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,29583,Subscriber,1994,1
3230,1/21/2018 22:34,1/21/2018 23:28,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,26257,Subscriber,1975,1
174,1/21/2018 22:37,1/21/2018 22:40,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,31719,Subscriber,1995,1
389,1/21/2018 22:48,1/21/2018 22:55,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,31875,Subscriber,1988,1
336,1/21/2018 22:54,1/21/2018 22:59,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,32843,Subscriber,1964,1
226,1/21/2018 23:04,1/21/2018 23:08,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.73478582,-74.05044364,33463,Subscriber,1991,1
351,1/21/2018 23:06,1/21/2018 23:11,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,31920,Subscriber,1954,1
270,1/21/2018 23:07,1/21/2018 23:11,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,31862,Subscriber,1992,1
350,1/21/2018 23:12,1/21/2018 23:17,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,31926,Subscriber,1958,1
307,1/21/2018 23:22,1/21/2018 23:28,3202,Newport PATH,40.7272235,-74.0337589,3270,Jersey & 6th St,40.72528911,-74.04557168,31715,Subscriber,1978,1
341,1/21/2018 23:35,1/21/2018 23:41,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31875,Subscriber,1988,1
312,1/22/2018 0:13,1/22/2018 0:18,3209,Brunswick St,40.7241765,-74.0506564,3206,Hilltop,40.7311689,-74.0575736,29672,Subscriber,1989,1
152,1/22/2018 4:45,1/22/2018 4:48,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31719,Subscriber,1980,1
662,1/22/2018 5:04,1/22/2018 5:15,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,31875,Subscriber,1964,1
245,1/22/2018 5:05,1/22/2018 5:09,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31862,Subscriber,1994,1
359,1/22/2018 5:06,1/22/2018 5:12,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,29644,Subscriber,1962,1
1625,1/22/2018 5:12,1/22/2018 5:39,3207,Oakland Ave,40.7376037,-74.0524783,3276,Marin Light Rail,40.71458404,-74.04281706,26197,Subscriber,1984,2
226,1/22/2018 5:16,1/22/2018 5:20,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,29600,Customer,NULL,0
252,1/22/2018 5:19,1/22/2018 5:24,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29669,Subscriber,1985,1
364,1/22/2018 5:28,1/22/2018 5:35,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,26252,Subscriber,1993,1
196,1/22/2018 5:29,1/22/2018 5:32,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,31773,Subscriber,1982,1
146,1/22/2018 5:47,1/22/2018 5:49,3213,Van Vorst Park,40.71848892,-74.04772663,3279,Dixon Mills,40.72163014,-74.04996783,31763,Subscriber,1985,1
196,1/22/2018 5:48,1/22/2018 5:51,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29597,Subscriber,1984,1
313,1/22/2018 5:50,1/22/2018 5:55,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31766,Subscriber,1979,1
214,1/22/2018 5:53,1/22/2018 5:56,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31733,Subscriber,1961,1
172,1/22/2018 6:03,1/22/2018 6:06,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,31870,Subscriber,1970,1
198,1/22/2018 6:04,1/22/2018 6:07,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,31925,Subscriber,1958,1
350,1/22/2018 6:06,1/22/2018 6:12,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,31920,Subscriber,1982,1
208,1/22/2018 6:09,1/22/2018 6:12,3206,Hilltop,40.7311689,-74.0575736,3195,Sip Ave,40.73074263,-74.06378388,29672,Subscriber,1965,1
246,1/22/2018 6:10,1/22/2018 6:14,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,29608,Subscriber,1974,1
180,1/22/2018 6:12,1/22/2018 6:15,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31706,Subscriber,1970,1
267,1/22/2018 6:27,1/22/2018 6:31,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31833,Subscriber,1977,2
208,1/22/2018 6:27,1/22/2018 6:30,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31744,Subscriber,1980,1
386,1/22/2018 6:28,1/22/2018 6:35,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.73074263,-74.06378388,32493,Subscriber,1980,1
172,1/22/2018 6:33,1/22/2018 6:35,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31829,Subscriber,1965,1
170,1/22/2018 6:41,1/22/2018 6:43,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,29590,Subscriber,1971,2
590,1/22/2018 6:44,1/22/2018 6:54,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,31773,Subscriber,1973,2
305,1/22/2018 6:45,1/22/2018 6:50,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,31829,Subscriber,1956,1
145,1/22/2018 6:46,1/22/2018 6:49,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,31763,Subscriber,1982,1
166,1/22/2018 6:52,1/22/2018 6:55,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,31754,Subscriber,1978,1
475,1/22/2018 6:52,1/22/2018 7:00,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,29672,Subscriber,1964,1
1018,1/22/2018 6:53,1/22/2018 7:10,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.73074263,-74.06378388,29607,Subscriber,1971,2
305,1/22/2018 6:58,1/22/2018 7:03,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31719,Subscriber,1969,1
223,1/22/2018 7:01,1/22/2018 7:05,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29641,Subscriber,1977,1
364,1/22/2018 7:02,1/22/2018 7:08,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31840,Subscriber,1980,1
542,1/22/2018 7:04,1/22/2018 7:13,3278,Monmouth and 6th,40.72568548,-74.04879034,3184,Paulus Hook,40.7141454,-74.0335519,26290,Subscriber,1979,1
277,1/22/2018 7:06,1/22/2018 7:10,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26247,Subscriber,1986,2
347,1/22/2018 7:07,1/22/2018 7:13,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,31697,Subscriber,1979,1
244,1/22/2018 7:09,1/22/2018 7:13,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31777,Subscriber,1988,1
264,1/22/2018 7:09,1/22/2018 7:14,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,31763,Subscriber,1984,1
565,1/22/2018 7:10,1/22/2018 7:20,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.73074263,-74.06378388,31847,Subscriber,1990,1
224,1/22/2018 7:11,1/22/2018 7:15,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26212,Subscriber,1987,2
578,1/22/2018 7:13,1/22/2018 7:22,3198,Heights Elevator,40.74871595,-74.0404433,3202,Newport PATH,40.7272235,-74.0337589,31946,Subscriber,1981,1
124,1/22/2018 7:13,1/22/2018 7:15,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,31709,Subscriber,1984,1
247,1/22/2018 7:13,1/22/2018 7:18,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,31744,Subscriber,1989,1
495,1/22/2018 7:17,1/22/2018 7:25,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,31836,Subscriber,1985,1
132,1/22/2018 7:18,1/22/2018 7:20,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31859,Subscriber,1988,1
352,1/22/2018 7:18,1/22/2018 7:24,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29608,Subscriber,1979,1
188,1/22/2018 7:21,1/22/2018 7:24,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31739,Subscriber,1963,1
257,1/22/2018 7:22,1/22/2018 7:26,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31866,Subscriber,1979,1
525,1/22/2018 7:24,1/22/2018 7:32,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,31918,Subscriber,1981,2
366,1/22/2018 7:28,1/22/2018 7:34,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31949,Subscriber,1973,1
435,1/22/2018 7:30,1/22/2018 7:38,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,31847,Subscriber,1979,1
341,1/22/2018 7:31,1/22/2018 7:36,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.0337589,31715,Subscriber,1968,1
262,1/22/2018 7:33,1/22/2018 7:37,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,31833,Subscriber,1986,1
262,1/22/2018 7:38,1/22/2018 7:42,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31875,Subscriber,1990,1
412,1/22/2018 7:38,1/22/2018 7:45,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,31918,Subscriber,1969,1
442,1/22/2018 7:40,1/22/2018 7:47,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,31926,Subscriber,1986,1
311,1/22/2018 7:40,1/22/2018 7:46,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,31868,Subscriber,1988,2
287,1/22/2018 7:41,1/22/2018 7:46,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,31946,Subscriber,1958,1
342,1/22/2018 7:44,1/22/2018 7:49,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31731,Subscriber,1991,1
282,1/22/2018 7:44,1/22/2018 7:49,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31870,Subscriber,1975,1
353,1/22/2018 7:44,1/22/2018 7:50,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,31813,Subscriber,1983,1
423,1/22/2018 7:44,1/22/2018 7:51,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,31841,Subscriber,1990,2
234,1/22/2018 7:44,1/22/2018 7:48,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,29602,Subscriber,1989,1
271,1/22/2018 7:46,1/22/2018 7:51,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,26257,Subscriber,1990,1
763,1/22/2018 7:49,1/22/2018 8:01,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,31872,Subscriber,1988,2
310,1/22/2018 7:50,1/22/2018 7:55,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31822,Subscriber,1980,1
608,1/22/2018 7:50,1/22/2018 8:00,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31766,Subscriber,1988,1
99,1/22/2018 7:51,1/22/2018 7:53,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.7183552,-74.03891444,32843,Subscriber,1988,1
268,1/22/2018 7:51,1/22/2018 7:56,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29629,Subscriber,1983,1
315,1/22/2018 7:52,1/22/2018 7:57,3205,JC Medical Center,40.71653978,-74.04963791,3273,Manila & 1st,40.72165072,-74.04288411,31762,Subscriber,1968,1
488,1/22/2018 7:52,1/22/2018 8:00,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,31862,Subscriber,1956,1
234,1/22/2018 7:54,1/22/2018 7:58,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31708,Subscriber,1988,1
329,1/22/2018 7:56,1/22/2018 8:02,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,29618,Subscriber,1985,1
138,1/22/2018 7:57,1/22/2018 7:59,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,31697,Subscriber,1991,1
284,1/22/2018 7:59,1/22/2018 8:04,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29597,Subscriber,1973,1
407,1/22/2018 7:59,1/22/2018 8:06,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,29655,Subscriber,1966,1
146,1/22/2018 8:00,1/22/2018 8:02,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,31697,Subscriber,1975,2
248,1/22/2018 8:01,1/22/2018 8:05,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,31765,Subscriber,1982,1
602,1/22/2018 8:02,1/22/2018 8:12,3196,Riverview Park,40.7443187,-74.0439909,3195,Sip Ave,40.73074263,-74.06378388,26256,Subscriber,1984,1
209,1/22/2018 8:03,1/22/2018 8:06,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31777,Subscriber,1976,1
201,1/22/2018 8:03,1/22/2018 8:06,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31735,Subscriber,1968,1
285,1/22/2018 8:03,1/22/2018 8:08,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29669,Subscriber,1978,2
284,1/22/2018 8:06,1/22/2018 8:11,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31890,Subscriber,1982,2
468,1/22/2018 8:06,1/22/2018 8:14,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,31847,Subscriber,1985,2
244,1/22/2018 8:07,1/22/2018 8:11,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31836,Subscriber,1989,2
456,1/22/2018 8:07,1/22/2018 8:15,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31949,Subscriber,1974,1
597,1/22/2018 8:07,1/22/2018 8:17,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,26175,Subscriber,1994,1
170,1/22/2018 8:08,1/22/2018 8:11,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31686,Subscriber,1970,1
246,1/22/2018 8:09,1/22/2018 8:14,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31690,Subscriber,1970,1
250,1/22/2018 8:11,1/22/2018 8:15,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26252,Subscriber,1958,1
1951,1/22/2018 8:11,1/22/2018 8:43,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,31706,Subscriber,1980,1
273,1/22/2018 8:11,1/22/2018 8:15,3275,Columbus Drive,40.7183552,-74.03891444,3638,Washington St,40.7242941,-74.0354826,31925,Subscriber,NULL,0
255,1/22/2018 8:11,1/22/2018 8:15,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,26272,Subscriber,1986,2
463,1/22/2018 8:11,1/22/2018 8:19,3273,Manila & 1st,40.72165072,-74.04288411,3183,Exchange Place,40.7162469,-74.0334588,31765,Subscriber,1980,1
1239,1/22/2018 8:11,1/22/2018 8:32,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29598,Subscriber,1982,1
232,1/22/2018 8:13,1/22/2018 8:17,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31875,Subscriber,1983,1
974,1/22/2018 8:13,1/22/2018 8:29,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3185,City Hall,40.7177325,-74.043845,31728,Subscriber,1986,2
238,1/22/2018 8:15,1/22/2018 8:19,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26186,Subscriber,1989,1
129,1/22/2018 8:16,1/22/2018 8:18,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,29579,Subscriber,1976,1
2268,1/22/2018 8:16,1/22/2018 8:54,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,26288,Subscriber,1973,1
289,1/22/2018 8:16,1/22/2018 8:21,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,31711,Subscriber,1986,1
443,1/22/2018 8:16,1/22/2018 8:24,3281,Leonard Gordon Park,40.74590997,-74.05727148,3640,Journal Square,40.73367,-74.0625,26234,Subscriber,1972,1
661,1/22/2018 8:16,1/22/2018 8:27,3190,Garfield Ave Station,40.71046702,-74.0700388,3186,Grove St PATH,40.71958612,-74.04311746,31713,Subscriber,1987,1
410,1/22/2018 8:17,1/22/2018 8:24,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29669,Subscriber,1956,1
247,1/22/2018 8:17,1/22/2018 8:21,3639,Harborside,40.7192517,-74.034234,3214,Essex Light Rail,40.7127742,-74.0364857,31946,Subscriber,1984,1
453,1/22/2018 8:18,1/22/2018 8:25,3281,Leonard Gordon Park,40.74590997,-74.05727148,3640,Journal Square,40.73367,-74.0625,29666,Subscriber,1982,1
1099,1/22/2018 8:19,1/22/2018 8:37,3212,Christ Hospital,40.73478582,-74.05044364,3183,Exchange Place,40.7162469,-74.0334588,33463,Subscriber,1981,1
180,1/22/2018 8:21,1/22/2018 8:24,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,31890,Subscriber,1986,1
891,1/22/2018 8:21,1/22/2018 8:36,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074263,-74.06378388,31908,Subscriber,1954,1
258,1/22/2018 8:21,1/22/2018 8:25,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31866,Subscriber,1991,1
837,1/22/2018 8:22,1/22/2018 8:36,3207,Oakland Ave,40.7376037,-74.0524783,3202,Newport PATH,40.7272235,-74.0337589,32493,Subscriber,1993,1
203,1/22/2018 8:23,1/22/2018 8:27,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31151,Subscriber,1981,1
243,1/22/2018 8:23,1/22/2018 8:27,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29674,Subscriber,1985,1
266,1/22/2018 8:24,1/22/2018 8:28,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,26197,Subscriber,1985,1
694,1/22/2018 8:24,1/22/2018 8:36,3207,Oakland Ave,40.7376037,-74.0524783,3638,Washington St,40.7242941,-74.0354826,29641,Subscriber,1980,1
103,1/22/2018 8:24,1/22/2018 8:26,3639,Harborside,40.7192517,-74.034234,3183,Exchange Place,40.7162469,-74.0334588,31744,Subscriber,1993,1
247,1/22/2018 8:24,1/22/2018 8:28,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31870,Subscriber,1981,1
660,1/22/2018 8:24,1/22/2018 8:35,3280,Astor Place,40.7192822,-74.07126188,3186,Grove St PATH,40.71958612,-74.04311746,29626,Subscriber,1982,1
950,1/22/2018 8:25,1/22/2018 8:40,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,33372,Subscriber,1975,2
245,1/22/2018 8:25,1/22/2018 8:29,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31688,Subscriber,1988,1
456,1/22/2018 8:25,1/22/2018 8:33,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.0337589,31681,Subscriber,1988,1
242,1/22/2018 8:26,1/22/2018 8:30,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26247,Subscriber,1955,1
417,1/22/2018 8:26,1/22/2018 8:33,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,29644,Subscriber,1984,2
999,1/22/2018 8:28,1/22/2018 8:45,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.73074263,-74.06378388,31721,Subscriber,1977,1
218,1/22/2018 8:28,1/22/2018 8:32,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,31890,Subscriber,1986,1
231,1/22/2018 8:29,1/22/2018 8:33,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29597,Subscriber,1956,1
211,1/22/2018 8:29,1/22/2018 8:33,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31840,Subscriber,1992,1
233,1/22/2018 8:30,1/22/2018 8:34,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31754,Subscriber,1980,1
281,1/22/2018 8:30,1/22/2018 8:35,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31731,Subscriber,1971,1
539,1/22/2018 8:30,1/22/2018 8:39,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,31710,Subscriber,1990,1
364,1/22/2018 8:30,1/22/2018 8:36,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,31907,Subscriber,1986,1
175,1/22/2018 8:31,1/22/2018 8:34,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,29587,Subscriber,1986,1
236,1/22/2018 8:31,1/22/2018 8:35,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,31763,Subscriber,1976,1
